Step Rg Re
0 14.364893042882519225 48.792764277210800117
100 14.356179410758135973 48.524384211223598129
200 14.188717709999362881 47.098778833923901743
300 13.884526625820686974 45.434973012407198212
400 13.471627393665896122 43.742783912932701185
500 12.961120723243377384 41.877776254139803314
600 12.390324905543486977 39.775623054374797505
700 11.774672483031464409 37.281736444244700124
800 11.124412416790898206 34.285872057946200187
900 10.449797096456389767 31.417165212369301486
1000 9.7517381683870993925 28.493514031468500036
1100 9.0403555702854916376 25.400912528361899945
1200 8.3103257266235868173 22.582841671137501294
1300 7.5707424813366568372 18.779425449924801228
1400 6.8497469858806203646 16.618110493195800359
1500 6.1085906173811608255 14.927091674938900212
1600 5.3626158229592331139 13.617305458936199258
1700 4.6300472500221774297 11.055639981920100112
1800 3.9274158111285117911 9.3079160815436008392
1900 3.2872036603546623823 7.5985274187754798803
2000 2.6641519819890921994 5.52547164717929018
2100 2.0925054392623785304 2.746325012930329823
2200 1.9760024178824777685 1.7449784983298100016
2300 2.0467668536114844713 1.236061926770920083
2400 2.185734521286735621 2.0795877237129301029
2500 2.1972094810866629189 3.1223853204328602118
2600 2.1335836633393920891 2.7939944183907501341
2700 2.0899116755084552466 2.415717539302149941
2800 2.2178586633739381107 2.4169697253338999765
2900 2.2847823224672922926 2.522518591751409911
3000 2.2391739006050292993 2.2758742887989900083
3100 2.1019859833910286007 2.9981352287748599394
3200 1.9456241916360743627 1.9668591762501999032
3300 2.0435259890312775788 2.175140921870100108
3400 2.0962708992375400641 2.4155818563931301668
3500 2.1285768275542453765 2.4808776082746200053
3600 2.1376809617662302365 2.8249065614276700487
3700 2.1367925200239348271 2.6201089106525299322
3800 2.1629720093956041893 1.6082070753091999293
3900 2.1513877952086364331 1.1820308160068500047
4000 2.1507994142413124905 1.5153277329769399007
4100 2.2987354509182842399 1.3692981747322900965
4200 2.3657193439898467346 1.4838834102552700411
4300 2.3483672521242100473 1.4148770328050499501
4400 2.3136874806826703832 1.1159252456703099288
4500 2.2575046924058890241 1.1154003178650699901
4600 2.2497224137486013795 0.99854531455347195212
4700 2.3757233699103568192 1.6233763491934500856
4800 2.47175482738187835 1.3945012189427699045
4900 2.5143485436039783032 1.9386767664685800039
5000 2.487462862901427485 2.2705534851706699051
5100 2.3929309872630839529 2.1226719209017899104
5200 2.3738695546659349667 2.4894672243597901762
5300 2.3349124846335156391 3.0658388397233098388
5400 2.2567806150980680435 3.6583914301477600262
5500 2.1702564034993834241 2.9136915580867301934
5600 2.2170858260827279729 3.5656427131088599403
5700 2.2171176527214417895 3.716469269790549923
5800 2.229230760326120997 3.1342310760925200519
5900 2.3850082791551971972 2.3588144960772701175
6000 2.4318370892798513161 1.9667718076940698957
6100 2.3596977929519820094 2.7564536079304597926
6200 2.4100090914752310134 3.4072794450647099218
6300 2.3992650064243692398 4.6066200199108697788
6400 2.4297722400029653222 4.9492051398351604163
6500 2.3380309256396021311 4.3467279239684000203
6600 2.2562999930035063656 3.7458311673623598814
6700 2.1938750219637004335 3.5210572987175701165
6800 2.0545880337799728999 3.4647603233652701782
6900 2.146571331380364267 5.0848727365105403919
7000 2.1564727225411686184 3.9364967034334998885
7100 2.2184522739339631592 3.0039207274944601522
7200 2.1822303025465932258 3.3139285408881398176
7300 2.2088859236434066347 3.0196603513585200673
7400 2.2276634503362129358 3.8981982669170700539
7500 2.2668525091668159099 4.2969152762553397551
7600 2.2751449063976534326 5.241006420110529973
7700 2.3028835983890676431 6.1474781994794902573
7800 2.3893697698380469419 6.3388087027039796695
7900 2.4561413683426978061 6.4982108049241595893
8000 2.5078204964023198542 7.584299659125980142
8100 2.5445928877125001399 7.8130524628297397527
8200 2.5482732096006088796 7.4675485068041096426
8300 2.405641264911191346 5.978975772354130136
8400 2.3357626833559046453 5.3734459902703202161
8500 2.1830740588480268549 5.4270708823098399165
8600 2.0456671400640336067 4.5280056024190802333
8700 2.1314205087214941337 4.0157694252464599671
8800 2.1349440644220423202 4.4765993287891197028
8900 2.0936233573607578862 4.5761941651125201957
9000 2.0025542206742201756 4.2037840410969096183
9100 2.0523942043876393093 4.6221361085319401241
9200 2.180490653763440978 4.6364177632634397952
9300 2.2106996609279931931 4.4208621967728598534
9400 2.216990398050192379 4.6709885203885503913
9500 2.1070853231408697148 5.0732995013167201392
9600 2.0786109603953635272 4.7572116648257001259
9700 2.0427273532025425062 4.9451448935671002971
9800 2.1207921656566828261 5.0230708277348403712
9900 2.1563770446042034301 5.6375408128299495658
10000 2.1924974044381690952 5.4699684150692400308
10100 2.11942408762553125 4.5934191396942196661
10200 2.1546632443848263705 4.2398059923257696013
10300 2.2448924349462568983 4.290541692569750154
10400 2.2312811146046898081 4.0958886656606496857
10500 2.1211705496578017183 3.111193838583670157
10600 2.0042122966813775697 2.7646509178717901811
10700 2.079588055505967592 3.309489217037199893
10800 2.1064930028844068843 3.2972986405664301834
10900 2.117599406036026366 2.2752985991478698047
11000 2.0077531678509599189 1.2312874320793700811
11100 2.0194616230173805249 2.5196045415206298479
11200 2.0799353262514856944 2.0442286601263499612
11300 2.0933166852246989365 2.2357005679826000843
11400 2.1447690240456314115 2.7692599115594398462
11500 2.1998949354714429916 3.7318122581207200383
11600 2.2716526142971646962 3.3015109995881299909
11700 2.31776629733329953 2.1572384733257399247
11800 2.375521216366093924 1.6090978410661200826
11900 2.3526071119699172307 1.438208845117229906
12000 2.3689595540662007345 2.1277504157774997928
12100 2.372510356167035539 1.9810141920230099899
12200 2.2483465075930926247 2.2746017302783601011
12300 2.2159315494485070097 1.6114883526704000261
12400 2.2380697934806224048 1.3400842922496600806
12500 2.1613335132145223838 1.8812820586928999944
12600 2.1671324928990163272 2.548115109026429792
12700 2.2333261525345857734 3.9864709167416201296
12800 2.1893351861434569017 4.5658591351921495871
12900 2.2552665496948050006 5.6015412790977103796
13000 2.2835918416946006104 5.589799357017380288
13100 2.2984218575723773803 5.4910260543270004163
13200 2.26440731989509203 4.9625578541307495684
13300 2.2430213514083949811 3.5223898162158397973
13400 2.1961660834145018129 2.5433461440891300676
13500 2.0945710142557687483 2.102716474798049795
13600 2.2025753017787965682 2.405944240817690094
13700 2.273473951370094337 1.7394953344711701071
13800 2.2929838220278435656 1.2142831664593400909
13900 2.3259403128724089882 1.1402619779040199521
14000 2.4201566911327443421 1.3422607589393700245
14100 2.3549570984209098334 1.1555317417307500172
14200 2.2234298360445579057 1.5716486717586499733
14300 2.0979160070813773764 2.0939374538864998776
14400 2.074229353949813337 1.8044773193932399646
14500 2.2136535300487247824 1.153325779302059928
14600 2.1736101381620076545 1.1451596271406099259
14700 2.1276227479878677684 2.2853344502571300012
14800 2.1133404061717122602 2.5725335306642698185
14900 2.1059939742222733017 2.5662383249697899856
15000 2.0285778209876221823 2.4374393580211601851
15100 2.0547415185128032888 2.5629859963548500268
15200 2.0032590772685812119 1.7581637458313499334
15300 1.9739628649838598662 1.3213694662330799368
15400 1.9689167361769193132 1.843767489719720043
15500 2.0027184066553638253 3.1425374640810401772
15600 1.9765517074008893683 3.350390903962050082
15700 2.0275294306830078384 3.6714046632886701005
15800 2.0602119237019880238 3.3549718641459000956
15900 2.0135425576832925998 3.2450400651463899848
16000 2.1185762987432665838 3.7002876126710999571
16100 2.07234112022381467 3.8723607579957501912
16200 2.0612698347916267316 3.8721800342513801318
16300 2.0208639519883484503 2.573987846030299842
16400 1.9829518062672697454 1.4185724981302900716
16500 1.9924517244383084247 1.2891372551138400304
16600 2.0748878704840021392 2.8291987084897001203
16700 2.0962242038235312513 3.5759235060274701112
16800 2.181948589492312518 4.4257135831558302996
16900 2.1539406938048646367 4.6975539932485599337
17000 2.1499376276813833009 3.4260950753092798138
17100 2.0618433152392192653 1.6091950837472899227
17200 1.9883731542969189654 1.645504130951809918
17300 2.0568955693998187684 2.5522401826186000839
17400 2.0367505445083544657 3.0628861477170201688
17500 1.9789981684169979381 4.4369450254564997138
17600 2.0854299810557064276 5.8850866598897599857
17700 2.1299549043173775509 5.1863728726266797864
17800 2.0920240212908791655 2.9640343438611997939
17900 2.0213776702496386584 1.2291951448664799607
18000 1.9938960798844596045 1.5199403669047599763
18100 2.086111608318436339 1.666695566054160027
18200 2.1196218973964047194 1.3852138032735199502
18300 2.113826800320671051 1.8064405361427899877
18400 2.0847848051857567064 2.1600498635504199463
18500 2.0093610033312527818 1.0488763693363900575
18600 1.9435396338799828531 1.0459299260542000987
18700 1.9824078905888844471 1.4502137746776300187
18800 2.0413329009375398293 1.5132527315661199463
18900 1.9973241194059319081 1.5130935471484299182
19000 2.0261562352835453815 1.3281764180629600514
19100 2.0475346424495479702 1.363593822069139927
19200 2.0051446150557947767 1.5243792049426398982
19300 2.0348492546716814289 1.8701823334283900202
19400 2.1019745845194179878 1.2476957951214799891
19500 2.0519561905253169698 1.4724294219776399295
19600 2.0447609137293798476 1.340103472027460052
19700 2.0644102992400186203 1.4249372195164700106
19800 1.9875945806138668459 1.7222884696753300027
19900 2.0275297760975243833 2.3894162696345500052
20000 2.0799617548819337998 3.164847210822720136
20100 2.1082243349126734699 4.0334389624517399398
20200 2.0575784161962973329 4.2799944526224802388
20300 1.9484649750021905135 2.9607274217622898682
20400 1.9695737475381087656 3.6409951663719799519
20500 1.9735734337984738307 4.2565036272359195735
20600 2.0287035768808072689 4.027702593729950209
20700 2.0013947580600466303 3.5870303332417998732
20800 1.9809179048555785041 3.1606543598784999638
20900 1.9813094318660362525 2.9639250093539701858
21000 2.0379200367495746704 3.3761595532779500317
21100 2.1168097488999699785 3.2377478295037800393
21200 2.0354046386367694588 3.2920412428835801322
21300 2.0729053416479898964 3.0230762096870198441
21400 2.0512111226215914428 3.7549386321131601463
21500 2.1349969152651189219 3.2772576241729298729
21600 2.1756524279710309777 3.0209985525159899211
21700 2.174708166050847602 3.1449320679313301774
21800 2.1460484647209865372 4.0863813932338102219
21900 2.1255527968797855998 3.5360086648042901025
