Step Rg Re
0 14.374477415957377602 48.81201128434160097
100 14.363635032275926307 48.530340370613600953
200 14.191036660971320771 47.043650715813797092
300 13.877868191218164284 45.023665937974499229
400 13.451577003989047654 43.177445825093599296
500 12.920023238945621102 40.487815186142398716
600 12.329891171885966727 37.334631810437798549
700 11.695861170740228019 34.231204847614996822
800 11.036105491758563701 32.301648123205502827
900 10.341198260159988109 30.083832887576601678
1000 9.6158282477715104619 27.843095208680299635
1100 8.8564696687094954797 25.505343009983100444
1200 8.0769651520509118114 22.911470194413301016
1300 7.2884278372040389726 21.033026165037099986
1400 6.4699698163055705535 19.025479094658098944
1500 5.6300161235059720255 16.443112337247999477
1600 4.7348179578465510176 13.139479949040799411
1700 3.9092878093069631795 10.444131206555200109
1800 3.1670600675511604294 7.2106410127183195868
1900 2.492909091514711406 3.8128852482255100043
2000 2.1435913973040894298 2.6823108673062399099
2100 2.1218409926071415406 2.2053159521643901364
2200 2.1473442349124280959 2.0969493826916201229
2300 2.0430631783600921025 2.6125609715072899419
2400 2.1231549371349465183 2.4128880662308298533
2500 2.0766912746118686428 3.033998473055529832
2600 2.1484055528706189619 4.1022983044453100732
2700 2.1112868540429325925 3.9260208277347898864
2800 2.1548266216118197036 4.095261289269419791
2900 2.138525559113271246 4.4504544538707397905
3000 2.2112081920182125039 5.274023959418459917
3100 2.1870412909689531666 4.1418018105533995765
3200 1.9543729257984092662 2.5222089572107799782
3300 1.9767135857240982766 2.9904500440998398325
3400 2.0347830320659503478 3.1265682739584899075
3500 2.0908202475581094681 3.1635788091652199405
3600 2.2289177741019035039 2.5933237542217399962
3700 2.354974644969267672 1.8865922190937101099
3800 2.3447258525690948261 1.4164904432469900275
3900 2.2038060786299213945 1.0501460448727000241
4000 2.2627462890431808695 1.8766017660420799551
4100 2.3550092279146834784 2.2117383927072200578
4200 2.3870609396518998047 2.5608028285454000894
4300 2.2973131685338916697 2.9830013053233899178
4400 2.2856978904409821496 4.2767905061459297045
4500 2.329195922621165149 5.2743488571638899032
4600 2.2601864317767605961 4.9271096997157401987
4700 2.279281873139577641 5.0141163264437800251
4800 2.2568068065854900439 4.1800754301977098848
4900 2.305864073731493491 4.086369892554389871
5000 2.2196737198146840875 3.6346686874778599829
5100 2.2105485654284162678 2.8187158225140800383
5200 2.3568739794531352594 4.4065358197058497325
