Step Rg Re
0 14.344663302735970234 48.73487525221320027
100 14.336418161102658431 48.462394936458302652
200 14.169562600819647358 47.011283451588901983
300 13.865072579597661928 45.139516659816401045
400 13.450018877335095269 42.938678561783298449
500 12.932072026264290088 40.629540009474197859
600 12.355234980799240319 37.981943884507998632
700 11.732123320041850434 34.69182615526389668
800 11.082126755323022493 31.748611581715099561
900 10.398412164776321021 29.503286208507500277
1000 9.6919387507824499295 26.380662743175498974
1100 8.953011442729483349 23.931676149961401023
1200 8.2002453919566420382 21.718432192930599456
1300 7.4573969020866259783 19.551172288667601151
1400 6.7037785029642726897 17.275011089060498648
1500 5.9533739991380238976 15.912080241657600155
1600 5.1789097312109264593 13.59469957758489933
1700 4.369876637457114299 10.890046941824900628
1800 3.6353403895562137471 8.1619395492549706717
1900 2.9404204324833194129 6.61630972311885035
2000 2.4138258355454178528 4.7067977684106496739
2100 2.1839151087053667588 2.2648352207980502193
2200 2.2695208068425380965 1.6312792011778900481
2300 2.1752019899208026033 1.4478666248472000788
2400 2.0183377546408673986 1.940674220612500056
2500 2.0682560565785310658 2.2784943156248300689
2600 2.1918740273355372672 3.1688644823786398241
2700 2.1986563593700902963 3.1275219262689399891
2800 2.1473933016495267978 3.1566621977688398282
2900 2.1027339960144368902 1.6738253135555900553
3000 2.1422855473943296367 2.4487661893724799178
3100 2.1909754269021188833 1.822421515256710034
3200 2.1778663517668297445 1.9414537685996100524
3300 2.146374176681653978 1.2412177451890200608
3400 2.1252776553333192489 1.0955326873045800884
3500 2.2158519241969591995 1.3670159494643701059
3600 2.1958896494770145935 1.383904474167600096
3700 2.2595483511747547212 1.0694771427138098918
3800 2.2057875047776946964 0.94417871139792397539
3900 2.1077307090479386886 1.4998698227475899536
4000 2.0418011697743678745 1.3123702044604999006
4100 2.1666553724508292866 1.0804182974224800784
4200 2.1945831313828096931 1.0745219117014199739
4300 2.2115214296405421024 1.6635857522781700712
4400 2.2201235345629117823 2.599717443691909935
4500 2.2115384321087510067 2.0695847672546001661
4600 1.9603893931156930464 2.0306134934246000689
4700 2.0103614121965680539 1.4363208645378899853
4800 2.0076429426855439964 1.481001187339640035
4900 2.0542879352434191276 1.1719291764083699103
5000 2.124281954321788124 2.630103401183609968
5100 2.169192822527267861 3.526644847036279895
5200 2.2973946262330695589 3.5598403183910498626
5300 2.2377483216033673408 4.4596821960266304075
5400 2.2389228740034661236 4.020517144533820364
5500 2.2041189604272326541 3.9109897044393702181
5600 2.1771300541286362495 4.6226169461504600378
5700 2.1156729899304855813 5.1317843657465900264
5800 2.0602862931604271068 3.9199336433991498474
5900 2.0126792046849462103 4.1771380126712100989
6000 2.0655805869964574129 3.8910702130844598834
6100 2.1545220034493253181 3.1003739624349702098
6200 2.1640599027083964323 4.6051390483386702712
6300 2.3069951623692102061 5.5393692543268198136
6400 2.2320240918334079971 5.5156432884541501949
6500 2.0973298026850279996 4.8558503841368700904
6600 1.9876822202713864129 3.9851056817510901453
6700 2.1311655527253412501 3.3136311893519900806
6800 2.1238827307770620223 2.8042051303686199581
6900 2.0973629398664965784 3.0662686197117898779
7000 2.229377491161286251 2.5330279226168999074
7100 2.2728438968641220264 3.274441692345699817
7200 2.252905193067601175 3.6873219650813902071
7300 2.1779140874466826894 3.0194959572742998688
7400 2.1687386037562177421 1.279018212722019987
7500 2.1344516120326382236 1.1348282416217900792
7600 2.0695123421277803466 1.7193708873086499533
7700 2.0067513390603384238 2.6045488041811499791
7800 1.9383029556983024655 2.9068922524335101265
7900 2.0432320917502333479 2.2169687075202499926
8000 2.0517888018941978778 3.5436742654789998852
8100 2.035113227519854906 3.7831286397937300414
8200 2.0263473684143002984 4.1011490934164500644
8300 2.0094320985804334789 4.0869745715261895924
8400 2.0188201785510826447 3.2999233760790898096
8500 2.0927624534404514201 3.1902887829629400507
8600 2.0436999943021789683 1.6620022533969700529
8700 1.9881201064770683828 1.1532660648997699049
8800 1.9997370462866910223 2.0710049179095100236
8900 1.944602648118976429 1.9828853297247699405
9000 1.9954623564468090269 2.2986185754230801237
9100 1.9539208969237231717 2.1207134730150598578
9200 1.9657678457473704015 2.2058912374562398284
9300 1.9733902381418955141 2.4100851845810700169
9400 2.0470021814068437571 2.6785361144330699368
9500 2.1514260513023790722 3.2133244881553402195
9600 2.0968910460532481643 3.3916043880511601571
9700 2.1671833268970357445 2.1459346006177000277
9800 2.1457452613920833251 1.6428104219496499905
9900 2.0510430986910495044 1.7266789032097200618
10000 2.0391666563063441941 1.9554424105606900142
10100 2.1371812909147425152 2.0591104101825501438
10200 2.1684189110410394541 2.9063577236453501662
10300 2.1619725143686618907 2.6879740516741899015
10400 2.1455637619185958798 3.0461933105901399799
10500 2.2545361751399974892 1.9386715543719899024
10600 2.3577424624897065364 2.0751716585728701148
10700 2.2953678690821379682 2.6112512406478001203
10800 2.2311913212698204489 3.2616853968934598207
10900 2.2611606697349571071 5.0550114149243503547
11000 2.1581119860446049685 5.5023811031137199734
11100 2.137712162839341179 5.2482027240671396129
11200 2.1186888750738419596 5.3669582622810398931
11300 2.1002214219473911427 5.3005659889867802192
11400 2.2054596173016807192 4.9940899265845803967
11500 2.2007284453058546525 6.7113138851186002753
11600 2.2515026690829280653 7.283877285656879863
11700 2.2589830093272080802 6.3102523234834899668
11800 2.180788638795959411 5.112461764513000162
11900 2.2258058334302139869 4.6496963564053501727
12000 2.202378916356189098 3.7695230726610198246
12100 2.2350621027414110387 3.8540102730472298731
12200 2.2901037707225149198 4.3043347313667199572
12300 2.379786868186496207 5.2895075797017101493
12400 2.2662945615493614859 4.839717719328469947
12500 2.2711038096958877652 5.0310559997190296144
12600 2.22776247441797004 3.8406374106381999667
12700 2.1107953860484207631 3.9793535749421700132
12800 2.0650191100373782582 3.2777215957997198892
12900 2.1097324458297768146 4.0761455873877396883
13000 2.1425785981775491429 4.2528095074618699201
13100 2.06031696339315884 4.227231239406820329
13200 2.0632541079489268299 4.2829747198000598374
13300 2.1884895959509154117 4.9829945497808800781
13400 2.2440343433234715143 5.7005590329804798344
13500 2.171407963537965724 4.6235596316412204132
13600 2.100487927649752784 3.6751891703749599571
13700 2.1656308350760888892 4.8293571705389402027
13800 2.2336447625975224263 5.6122405996822903873
13900 2.2823229248340988207 5.9190782011217404346
14000 2.2381364507732999236 4.9685241559750004114
14100 2.1235966049777563747 4.8534553633342802925
14200 2.132164458549745234 3.007640661504630053
14300 2.0594573736774766104 3.0291787345168499357
14400 2.0482145297556426655 2.959810047333109928
14500 2.047155441413568866 3.478698924835299966
14600 2.0127517254813453995 2.9474007037787202101
14700 2.0684923901574117089 2.4296621843568702026
14800 2.0863599987598715479 2.5084748549130702067
14900 2.0971027043164420789 2.3102993105755000869
15000 2.1311029073851699422 2.3799350813393700399
15100 1.9814150434695716463 1.9918790322655299807
15200 1.9254916677165372363 2.9682694177583202055
15300 2.0574837990125600662 3.1300690017612700089
15400 2.1276369791737743675 3.8472056022533700492
15500 2.1393326273302708529 3.7264962935207899264
15600 2.162713374533554056 3.5601381927678499295
15700 2.1953966670443745279 2.9628808075152601731
15800 2.0998345332790617768 1.5732793703311200861
15900 2.119319291060709709 1.4488999559795199268
16000 2.1011032736963661804 1.5405521175302900883
16100 2.0695225088402167124 1.9146193544941900733
16200 2.1157770470521723993 1.040263846036239892
16300 2.0044235294968215655 1.7291337914463300596
16400 1.9970126987725740353 1.8715550793292199394
16500 1.9999448327316979857 1.6257276419389599109
16600 2.0222530629185322404 2.3112722157859901806
16700 1.9943270843882365817 1.7678703279441700946
16800 1.9834482373798802968 2.5400755419963001458
16900 1.9865385651554290369 2.5577960242667199253
17000 2.0595376537650187387 2.8563251269423202139
17100 2.0952131253385815057 2.9799578448531098829
17200 2.0876917371207688312 2.5800158765664900073
17300 2.0293641582569859061 2.2717038490504699588
17400 2.063310050333584833 1.9186254448386799165
17500 2.0190719394013774135 1.6462588368885000545
17600 2.0107012072280472381 2.0785201611336199257
17700 2.0272255643095062894 2.0666891566797498392
17800 2.0758616590203229357 2.2468293300381998456
17900 2.129167427717708172 2.3813163976954401235
18000 2.1828025272148670055 2.4254256011702799434
18100 2.0714116382756024848 1.6216427543083300478
18200 1.9713458745975285247 1.4699928389186400768
18300 1.9820693822964410291 2.4106428896817000407
18400 2.0368415015150427294 2.1051585819956502021
18500 2.0720082584139163373 1.3067610899502399846
18600 2.103437648647835001 1.1725612205948199307
18700 2.1526404141997361741 1.9580746481931099456
18800 2.2291282881397012083 1.9098476065897500575
18900 2.276714927531825694 2.1890357107796800662
19000 2.2945006627607549277 2.8204736463649200395
19100 2.3402780132828744364 2.4823224480262298108
19200 2.4207169845779117345 2.2734041192006699816
19300 2.4867063527510246956 1.7472503757210700037
19400 2.5199209859124507283 2.2542784266880899757
19500 2.5777168939495771482 2.7825956034109800008
19600 2.5633582453004630786 3.2194198872777599618
19700 2.4622173045257236268 3.9362452687298801202
19800 2.4298172108771103339 4.3806119540019698988
19900 2.3146689475870436681 4.6151018651921598135
20000 2.1994212586662347242 4.3594933535375499645
20100 2.105509189332593678 4.3810364874790304057
20200 2.1043339034981842772 4.656847557625639844
20300 2.0677493473937405 4.1711983682526998507
20400 2.0147815559305928268 3.3400708676970598532
20500 2.0174254276887597648 4.2832636381750797128
20600 1.9431255426332494363 4.1437262672505603689
20700 2.0036656006890662951 3.6336831560392699458
20800 1.9561257209100311183 2.8634183402363801996
20900 1.9820851408227253554 3.4592549689131502078
21000 1.9589852507361769085 3.4365977281796098453
21100 1.9755347519779318244 3.4936408088624300028
21200 1.9812126510653769174 3.1354907943139100901
21300 1.9630285674764011983 2.9110411610331201615
21400 2.0141341778422980902 2.7469092106812000864
21500 2.0690017104856677221 2.2720925271894998332
21600 2.0740203587391410345 2.7338645903213301125
21700 2.082977747922557743 4.0166892471680801791
21800 2.1359881717915913946 4.6009149107635698428
21900 2.1298091727625334535 2.9800665213399999409
22000 1.9843549530567174966 3.0316792398857801416
22100 2.0424607032044930222 3.4359196944692200759
22200 1.9945188922171888102 3.3605956431491299519
22300 2.0384653455588503945 4.5946479313397503574
22400 1.9997823092443269832 4.1811147576057701158
22500 2.0321313010412525024 4.0880148428508000791
22600 2.074681317025284244 4.4026121216421296722
22700 2.1002751343417322971 4.1219195247996101017
22800 2.1034431216803386455 4.2407842617598303647
22900 2.029291956922743001 4.3800562120324100235
23000 1.9089306023748511265 3.4008001422862101926
23100 1.952813111324983586 3.3584777013541198265
23200 1.9847949811226095473 2.4987569432903797839
23300 1.9453069043780935043 2.7898192217943198479
23400 1.9535862469205409475 2.2525823170150798269
23500 1.895075618866812972 2.2385371952760197978
23600 1.9307347991793912811 2.5289810174552300737
23700 2.0140939624275788766 2.7644013268803400152
23800 2.1318742553554579366 3.4640339657951000341
23900 2.1938454715501385373 3.1877587485576102111
24000 2.1366093922750168943 3.3769947558924000575
24100 2.1099653324232101603 2.6483589097198101392
24200 2.0889059324813099572 2.9695442918849002112
24300 2.0228958415845017527 3.8577480087538797981
24400 1.9480929889561269253 4.0629753427292998325
24500 1.999180640141070997 3.7379492903565898487
24600 1.9831200767962402498 3.6142900094699501601
24700 1.9942324360522762916 3.0636179913351799797
24800 2.0126795092507010487 3.5159918409905701608
24900 2.0199626097820058135 3.0840833100833799918
25000 1.9715738746797133452 2.4327797377152400315
25100 1.9605581949300121547 3.6913476359292900497
25200 1.9573764176301127193 2.039898431607180207
25300 1.9965309721747086513 1.2873876596200399813
25400 1.9471906269878553886 2.4873659207052800646
25500 1.8923288007804546229 2.3812915030025600949
25600 1.9354119054387626253 2.0996471228071800219
25700 1.9032779559171653094 1.8932931393620799909
25800 1.9940547432683504159 2.6503439149050898038
25900 2.0030728969095741299 3.1939374780670100051
26000 1.9145387620281046903 3.6934001359295298705
26100 1.9225105849045449613 2.8287895545669701214
26200 1.9256992099781178318 2.1937333341299201095
26300 1.8907678900798774446 1.8340279675510000601
26400 1.9445706214455553695 2.3128961326776300567
26500 1.9371635661845560961 1.7382026050918499838
26600 1.9188980041075218708 2.5992032386616901185
26700 1.9479390659998034874 3.0774956379898701364
26800 1.9125578152522828557 2.8772408824578601383
26900 1.9349345648534099773 2.9127170340439199059
27000 2.0131673011681541219 1.950564082538299937
27100 1.9491840782581308922 1.6123632760778199291
27200 2.0351539105579266042 1.1095570201247499931
27300 1.9638835186280780842 1.7239115456147600103
27400 1.9634251784122997986 2.4233126407629499433
27500 1.9469046561665721562 3.5498800056197201691
27600 2.0745473668959633073 3.7953003130287901179
27700 2.0455246766007282311 2.7472408964068097958
27800 2.0206279953743182531 2.9115503836350100642
27900 1.8954337645370140653 1.9412225131979399251
28000 1.9443461087125575304 1.425948427334950086
28100 1.9620741974339199754 2.2484226167420198195
28200 1.9711503241700356615 2.2655265549300298566
28300 2.0387478012703277308 1.9259302062861400895
28400 2.0209283408867553256 2.1337282301577698007
28500 1.9482321424132305054 2.2237182140393700891
28600 1.8900644410263303108 2.3428061321813000717
28700 1.8950761738776387144 2.0289033301715702073
28800 1.9930413863707658884 2.0030781595416300433
28900 2.0711326763225308412 2.6114875139409798876
29000 2.0523246021623569035 2.354859984624490199
29100 2.010793940465117835 2.3353401514233897984
29200 1.9201503933846173489 2.2388880555019499141
29300 1.9124302570200439888 2.6325937305648801079
29400 1.9015772744180576836 2.9952422048075297845
29500 1.9505049576624986507 2.8660971939260000418
29600 1.9895726578272590057 3.4848686737703999938
29700 2.012349704439699849 4.2746913396486396763
29800 2.1105781375984435932 4.977786865080449985
29900 2.1249215761168578354 5.6047529368018595974
30000 2.0755767240990476985 4.928144483148919619
30100 2.0585507127062872001 4.2468236162071697493
30200 2.1119490486793721651 4.6507682633215399193
30300 2.0377827873580081075 4.9991647169732997824
30400 2.1051593708677245331 4.7467179202339400135
30500 2.2187700342141947196 5.0572545217016999786
30600 2.1288671456900667422 4.1734682535174796314
30700 2.1712168283393600277 3.3556565426849997991
30800 2.1786358797079303784 3.4305959695024301759
30900 2.1789207049275844952 3.2497220118678398215
31000 2.1466834452357010932 2.1667497734811598242
31100 2.0679394693063470889 2.5621547193594698122
31200 2.0041501684546640938 3.5848681673865301356
31300 2.0754599025913460508 4.2019578647201401012
31400 1.9677764319383710401 3.9568062377995700807
31500 1.958422286463966655 4.1113626134028500303
31600 1.9544512769007831299 4.607841885241080071
31700 1.995532389472215673 4.1143002902142002952
31800 1.9984746150204721893 3.973923493586839939
31900 1.9202211439172229834 3.7020646280373998849
32000 1.9498402211713667942 4.4864750893606100135
32100 2.0270847675379406461 5.6872673810843101805
32200 1.9907193424633784495 5.0647809266158603236
32300 2.0005328839589235912 4.9398836792051401545
32400 1.9782393283104371395 5.2616540889436098638
32500 1.9785091273787127619 5.174958044078340258
32600 1.9616131494968955806 4.1185924942632397006
32700 1.9780159355055819681 3.992520603447169858
32800 1.9329018085559790396 3.0538611953600600657
32900 1.9362471652032966496 2.8802151104638800128
33000 1.9572495791109958407 2.3235076443459301565
33100 1.9564071056590242037 2.032077976772039829
33200 1.9631113469889744927 1.8364073751091700704
33300 2.0239084672600347048 2.0987646665606600749
33400 1.9604237170057761119 2.0082035600305001566
33500 1.9328948749018193265 2.6537327195347399922
33600 1.9240503971384619319 2.8130548877071599456
33700 1.9438032972631384965 2.9689353726928198185
33800 1.9141872696434603096 3.3520712421239999834
33900 1.9298270989257431118 3.6274942350250398704
34000 1.8842242879741517569 2.9816068991291899692
34100 1.9619832613206356076 1.5196704065825099583
34200 1.9426327315261939788 1.1154059745641899948
34300 1.9482193640205098806 1.1275129627050100023
