Step Rg Re
0 14.358907285646754559 48.775223090199197884
100 14.350310185409153263 48.505487864020302879
200 14.18297570222400239 47.071599856906402692
300 13.878596562565261863 45.344546612884698789
400 13.465105412995482581 43.493281288172099153
500 12.952210502183085339 41.24462234821780271
600 12.380111297394080339 39.02706430997869802
700 11.763966472862188439 36.305149863519396547
800 11.108145011321614248 33.289921632370699456
900 10.428355098889081631 31.273333579799000859
1000 9.7198261170962343414 28.535245620795400612
1100 8.9990718723528235756 24.782057416874799571
1200 8.2335939486050975233 22.121938088439200953
1300 7.4516027121773289466 19.206295515775398286
1400 6.6650538723250454254 16.909150909488900538
1500 5.8678357439795139072 13.987142540020199633
1600 5.0775046192292991876 11.51782679131290088
1700 4.3536568135119884104 8.8223168552954103205
1800 3.7093835746721666169 5.7147975296710900039
1900 3.1475867877114604987 3.35001839007414004
2000 2.7350671928292382695 1.9039192642893298935
2100 2.396047778767099512 1.1648556950367099372
2200 2.2890410182619498336 1.1144497815476599456
2300 2.3132433852344576053 1.6161691864645000294
2400 2.1673024143435513089 1.7094223687444900506
2500 2.2022580604252999237 2.4007911638757399864
2600 2.4243152447650144765 2.9514662914859801646
2700 2.4561466478741902364 2.8576691345800901978
2800 2.4300283427729572061 2.6244860933217100118
2900 2.5593745422706715154 3.3209809854233700577
3000 2.5219271902840714183 3.6960066181792101681
3100 2.3991019688992469838 3.3214254616801102138
3200 2.2028020632584199845 2.8535369081211001685
3300 2.1229699105927122282 4.4336583946058700789
3400 2.2963706879394387705 6.1787408091572899593
3500 2.3550849898071186672 6.2739547901571102173
3600 2.404669887480765933 6.6145668908966701593
3700 2.4005987655229432676 6.3512124942881102996
3800 2.1972991943052653241 5.7025032142803500079
3900 2.087395528877543871 4.4736330920447100468
4000 2.1569108198862143588 3.0702250556436698758
4100 2.0932291165995189353 3.181576991891580164
4200 2.1826562170387528994 3.4810787040426300898
4300 2.2531133005969494754 3.9377632300888598671
4400 2.2993563834402319657 5.5571426267777503938
4500 2.1993165440350050943 5.4609395657726302886
4600 2.1997788851995592196 4.5824048960238998873
4700 2.2694280239093629348 5.2225484732314697567
4800 2.2178136925000733193 5.2282069633027399291
4900 2.183306011440406369 5.5713830186382002907
5000 2.2085041213733838106 6.1919825733927895683
5100 2.2078965868885522816 6.2258919801344401179
5200 2.2408453858994583641 5.2029125858191100917
5300 2.1827880458841284472 4.6278882104430802968
5400 2.0042394318269272091 3.4137545678578100627
5500 1.9753565243674113816 3.1029764194178999226
5600 2.0320182796629264743 3.4205305514319799265
5700 2.1384057039917858667 4.0814888636040898007
5800 2.1490166208546539472 4.3456321048768202786
5900 2.1936722877244787533 2.7641574893082099251
6000 2.2500664714569422742 1.5819778523796099723
6100 2.2465932867588089827 1.1661359694785800034
6200 2.1583288704222396426 1.1456006784258900844
6300 2.0235463869741052712 1.6214049207721199508
6400 2.0468634730935315602 2.9924921359065401738
6500 2.1298565633463755198 3.4515293477108901499
6600 2.0584984678039841555 3.6140982138476700491
6700 2.019737102517364491 3.5112591957291399147
6800 2.129134997024419107 3.291089457612970115
6900 2.039605877642902243 3.1555837702098399333
7000 2.0237170568262166093 4.4446698445108303588
7100 2.0425584759974109161 3.5386223621292698382
7200 2.0237899346735352957 2.1732571091800898522
7300 2.0750270737672158461 1.881044379476199957
7400 2.2041559669373889108 2.9876458985766700671
7500 2.2285822326054667286 3.8043714264487498156
7600 2.2874073483170684895 4.2477597023840703017
7700 2.2787165600065595328 4.1461607949854704103
7800 2.2827445773270511609 3.1977439360722001993
7900 2.3682232889565373313 3.2995083549695598535
8000 2.410703347239182559 3.1093214964147501966
8100 2.3850591290114775411 3.8442170733095899493
8200 2.2541465900839536829 3.9647274406086401299
8300 2.1330383590878980726 4.4431087363071899432
8400 2.1424098934417044049 4.4390835661879499696
8500 2.0676103258608651281 4.71524832148230999
8600 2.0022643381561033848 4.1013543448455997975
8700 2.038539343622815192 3.3291734702932100909
8800 2.0792371958724267245 1.8833178163282200401
8900 2.0433668165064959865 1.5886058754854999187
9000 2.1477877760515120542 2.6010233892918401821
9100 2.2147532009486652349 2.6297143903646098551
9200 2.2006409219205358418 2.4070705738939501828
9300 2.2573363986378756074 2.406436055171860211
9400 2.3357139852196509011 2.190323340052040102
9500 2.2752944197501210333 3.0345766906346600678
9600 2.2503267645179487744 2.6650140916695899129
9700 2.1906268803258903688 2.571779065537810105
9800 2.0708245314064765985 2.1881856349710901988
9900 2.1600282576765490461 2.251680135646259906
10000 2.2488328457276405281 1.6421697789472500251
10100 2.3181987424822305677 1.3348824189795900352
10200 2.3268439876465278893 1.8942155271581200271
10300 2.3434606028077631379 2.0311859828061100686
10400 2.2882059276795465586 1.9138187473898600199
10500 2.1628827147164302325 2.3886387482799200654
10600 2.0293379662470276692 2.2285336295843301002
10700 2.0931649920147008537 1.9268414830477800237
10800 2.2412181400160560152 1.5466396581789398912
10900 2.2404761178865988391 1.8187117764033799983
11000 2.2705659255428449761 2.6293998168218899458
11100 2.227634867733196522 4.4980031640943600735
11200 2.2788239151089006995 4.7987974226855696358
11300 2.4177465035985452602 5.1003475643441298359
11400 2.4921690624881249754 5.0327198773282804112
11500 2.5430056104472429368 5.2429168399677399393
11600 2.4938043520934081165 4.7968760296181995884
11700 2.4511328315531795141 5.0168368288471700822
11800 2.2864417506095664478 4.8069346487153099545
11900 2.2639247787228939934 5.2705740254982398341
12000 2.2129378018529788363 5.5493986135456196962
12100 2.1438122857083405925 5.1010916065580103052
12200 2.1169109308479683307 5.3313214162252497985
12300 2.1786707879747000405 5.4934253604862401943
12400 2.0727339851377668545 4.7007740865873497427
12500 2.0860662255931305964 4.0343025761164303944
12600 1.9780085640048392648 3.8994583606556201261
12700 2.0086954956677081086 3.6941323724754702162
12800 2.1769687982426408901 3.6862716364361998167
12900 2.188333682968972127 3.571360283410299985
13000 2.0974276073724200664 3.3121632734499799611
13100 2.1275472759130238387 2.8709838632915500867
13200 2.0599259809939711729 3.4336133428784201271
13300 2.0337789150671969907 3.9855693669436900173
13400 2.0929172183318454081 4.5612369100377803122
13500 2.1528798468970107294 5.3934673804248998152
13600 2.1101897556886890506 6.2839984806478703661
13700 2.1723294362565059856 4.837463393685440316
13800 2.1794756954051517361 3.1228374974386299279
13900 2.164262851397804166 2.986078495671399935
14000 2.2042138525930110582 4.2229261378758904399
14100 2.2214800525827524957 5.1336989507920103293
14200 2.2958022451462003488 4.8338614943492697051
14300 2.4602952527829571316 4.9624975450619901451
14400 2.6086286412472707852 5.5429388680642901477
14500 2.6835462503961844405 5.6176638774466898241
14600 2.7180313011672687651 5.7900620918817500282
14700 2.7082593798588252554 5.6984761470880496148
14800 2.5920152158302176559 5.8626976492011397823
14900 2.4183424399816773054 5.5522569658727096709
15000 2.2744834428334379517 5.3687064615325699179
15100 2.2595168262591163177 5.0464226200082498153
15200 2.2661117669446784184 4.1763979308992302819
15300 2.1243197506456272805 3.03462244583985985
15400 1.967030997114237012 2.587723275371049958
15500 2.0334084500540741125 2.4369979103730101677
15600 2.0714435509608244423 3.3026814524057899192
15700 2.049977509953757604 2.8862858233158799059
15800 2.0698714313120198938 2.9832661952347501177
15900 2.1164088407089010069 2.3806040734881901422
16000 2.1204118975829686633 2.7908693237004400522
16100 2.1851703854613933053 3.7495798588667401674
16200 2.3474241293901285665 4.9517188062062302834
16300 2.3988653361593912372 4.9444978822853000722
16400 2.3277216687018138508 4.1978697247151401939
16500 2.3262189736243108484 5.0547241787518304434
16600 2.4523199393151076109 5.5127718960387603886
16700 2.5511745360128372795 5.2519859367469496902
16800 2.53619964065148773 5.0011582092481798867
16900 2.5691663075156583318 3.9413657890262401295
17000 2.5912322151249349567 4.8974202576094700845
17100 2.5711121869980639865 4.9716721772989895811
17200 2.5085388741686212022 5.0334066807564896706
17300 2.3745286005651702332 4.9630155253716798924
17400 2.2780731587547098371 4.5389114153218104164
17500 2.2090842917562918402 4.0153505068682804335
17600 2.0844311170140148448 4.0144259874727303838
17700 1.951412899235510201 3.2401635108118300721
17800 2.0673205721598613138 3.631035408505390194
17900 2.1318653667812306196 3.9300378707362999542
18000 2.1931026122508558984 4.0951965496655899912
18100 2.1142930759309543909 3.7318695335107698874
18200 2.1676644258025601353 3.3900345522672798992
18300 2.2322231577589364271 3.7069949348610697903
18400 2.2208775865820200579 3.8947496145675502
18500 2.1043516667437329737 3.948706993947169952
18600 2.1006760306806615546 2.8830112479987701768
18700 2.0294073798898040195 2.6185491714785298356
18800 2.0427660707991406319 3.5690982907974300176
18900 2.0395392077553249344 3.7502371355937600406
19000 2.0304314637280485023 3.4290556150331901186
19100 2.0571269603912725188 3.4342942432770398042
19200 2.0962534438395015179 4.1175758817515202281
19300 2.1140114955290529863 4.1784436542124003822
19400 2.0566480640793778356 4.9911822999027597447
19500 1.9561925565421940387 5.3071999335977100287
19600 1.9952029861421687329 6.3335086074186204286
19700 2.1151710977662396829 6.3307117834997201911
19800 2.0326582053636164105 5.8334817074192599762
19900 2.0924501086555120644 5.8619244636612402033
20000 2.1159113839651433331 6.0100235961054897516
20100 2.0763310705609550055 6.6183371958128702772
20200 2.1124460271951592816 5.9910388451207596816
20300 2.0674853683645504354 4.6137524751887903918
20400 2.1561530727969051568 5.6051139778636001054
20500 2.1931951683818002863 6.3504074389091300645
20600 2.2643050774609245757 6.6248297437324801251
20700 2.4683715244755477514 7.2796525259873900993
20800 2.5275102109336704537 7.3835201920143900267
20900 2.4502742464261473287 7.5162879467164103175
21000 2.3361944239298040316 7.1448424220981099353
21100 2.2255686978515911711 7.3924828609790802503
21200 2.1762719107555179576 6.5874489969770904096
21300 2.174219727691727666 6.3196642946277599151
21400 2.1928542265029742353 7.0603122651313903191
21500 2.2719363094349329657 6.9059574036744102443
21600 2.3208375869079893583 6.9397467174392000189
21700 2.2132941722083221414 7.0465143974726096587
21800 2.0860593577932076137 6.2652592398255997352
21900 2.0557138635865062071 5.96633158949919995
22000 2.1221562525971697788 5.5010694095658996261
22100 2.1024756146716261362 5.5914869000496096874
22200 2.0828659292678617376 5.9433763386120999073
22300 2.0794990591540662983 5.5864201660926502413
22400 2.1398120264765312371 6.2885123660935198231
22500 2.0884451679859510342 4.9131997302013203921
22600 2.0211561585422375131 4.5674760763157697951
22700 2.1429809005000097777 4.6252359892989201029
22800 2.2076803353696305976 4.9588681333026096709
22900 2.0192569510867639515 4.6364404384433699491
23000 2.0471728752618929548 4.9978789587899097313
23100 2.0598734757218637448 5.3388765269238396272
23200 2.0825446294906422295 5.9051131597202699552
23300 1.9940262133209853967 6.2775608259721495941
23400 2.0632959377721267202 5.9394249107465002524
23500 2.0214064122906232335 3.9675904764120302204
23600 2.045764883693698355 4.2089011901898496504
23700 1.9974820912908888282 3.9433966520529200039
23800 1.9640671451071300968 3.9971199830172099432
23900 2.0551040627671031125 4.9741115799215798177
24000 1.9992227049744923928 4.8597429586548903657
24100 2.0387929057832514523 5.3072455714634800827
24200 2.0134023321188680988 5.5734791823403702082
24300 1.9933565045785877068 5.220895010257300406
24400 1.9725312926408296033 4.8810630350719703685
24500 1.9838814921002261293 4.6883022348479297392
24600 1.9292004071591786207 4.0823025765998099956
24700 1.9139976060245089684 3.409897997563740013
24800 1.8990179469500982901 3.8780411023117498104
