Step Rg Re
0 14.357791728158428413 48.756395700759199485
100 14.346479814004736042 48.464834287567597926
200 14.172175056437160023 46.914901755553401586
300 13.855334204055900216 44.896859604799402632
400 13.420120224519058283 42.486438844875600296
500 12.87333756890993719 39.965601833621697381
600 12.264563942383325923 37.325766059606202418
700 11.607423645892051667 34.5451491341802992
800 10.910859113268376319 32.183011307668699885
900 10.163072881167408923 29.184239113552301603
1000 9.3703555332013142021 26.255548559863498781
1100 8.5467966841553213442 23.893328618973299626
1200 7.7046935125107030018 20.903141197234599957
1300 6.8387422973707625573 16.747591907112099108
1400 5.9631517554460975461 13.388786373217099523
1500 5.0600215102159529224 10.854021590634300054
1600 4.1577254934453975466 8.9221625067687195809
1700 3.2777063876883230087 5.5429716373633697302
1800 2.4986451836365541901 3.8945436082206201789
1900 2.1701883616555717182 2.5616299198839400653
2000 1.9692233088213335623 1.6224408220001000913
2100 1.9521319376124726119 1.4227465622835000492
2200 2.0794617066871956546 1.6102777388012599058
2300 2.1114895457631752684 2.401148923363559895
2400 2.1091206770740016374 2.667905613689289801
2500 2.1395602666216584353 3.1639514787835198995
2600 2.2844627558780925547 3.3962569902523798149
2700 2.2986025074687477243 2.5911301691419699189
2800 2.2663568862250191849 3.3049513129632099862
2900 2.2145848422606899675 3.8277808331340299475
3000 2.2447076894055317808 2.7684712391264199027
3100 2.398236684070322422 2.6860369206353897908
3200 2.3292070849886452599 2.9133188849375701857
3300 2.1392622562337941794 2.4881099967203299528
3400 2.0995278796264571497 3.5652767858102998311
3500 2.1787426887880290138 4.0929967242559603946
3600 2.3384663665947678091 4.0305287083707801443
3700 2.3868333308899414291 3.9134514770547901286
3800 2.3782573733651579673 3.2101268531190298994
3900 2.1853191502535396218 3.7001137884293298086
4000 2.1337773116499390014 3.9275338199209599566
4100 2.0689858349169711893 3.2357314734966600156
4200 2.0119260099458577962 4.2624953782384595868
4300 2.0418799739706772201 1.9778281219080600106
4400 2.1047159362411336225 2.3874013873394801521
4500 2.0527501100071221529 2.0639362716826799016
4600 2.024142161735930312 1.7052177956564100736
4700 2.0354605776720946508 2.6592986855000502189
4800 1.9812171116288370687 3.1241759456354900593
4900 2.0504676666857180045 3.1894865773464800007
5000 2.0432469821502086127 4.0004377757922195968
5100 2.1060727626519937239 3.7518527038809299512
5200 2.0715631593488548212 3.9602798256933597898
5300 2.0609939960644161339 3.8784904031415599057
5400 2.1640452866169606061 5.5775219742426198621
5500 2.0476589765444357383 5.8380817871166499344
5600 2.0616531545372605017 6.075955450860440088
5700 2.0552981034907773505 6.4849674316461198842
5800 2.0988943931241861307 6.8257074195082898527
5900 2.1490667836315981987 7.6877885094012796685
6000 2.0901621449397147501 7.0090242192711702529
6100 2.0323826226862724553 4.0996414661848801231
6200 2.0837106081888183695 3.5113860431670000928
6300 1.9756115845363115824 3.5995952845010101839
6400 1.9258732973966683488 3.6134026192552202161
6500 1.9499956385588841368 4.0077622114383499863
6600 1.9882868966757831775 4.1802549256294598834
6700 2.1715429055825543614 4.7687845679623297457
6800 2.1244426664266944371 4.3650866617380197354
6900 2.0422069531959481381 3.806491171855709954
7000 2.076582929505895958 3.3166110153258401283
7100 1.9768044959314663434 2.6843296918049399657
7200 2.0616535549926124915 3.6452152111847500038
7300 2.1210157801384492693 4.7057713621485897093
7400 2.1526181876900412071 4.2940191359210002631
7500 2.2178152600309002374 4.5785379793989697816
7600 2.2417335452464306478 5.2894696192398900081
7700 2.1877106419142844373 5.3586312739190695709
7800 2.175701949960645365 5.474420212899119953
7900 2.1976889762925098104 6.2476429605315901838
8000 2.0571782643119798095 5.3139153534256200473
8100 2.0844791406339053808 5.7085296748733203032
8200 2.0671360635719722154 6.2818705594238899437
8300 1.9891592203702044284 4.5722097388135995999
8400 2.1028472097665358298 3.8644912426550002138
8500 2.1026855587206383369 5.1251793470497197802
8600 2.0519056316949222385 5.7729026872433797379
8700 2.0283385994372102878 4.6110217941533901964
8800 2.0353681311327340708 3.5026907418387800419
8900 2.1252023533905903818 3.1532611249504500783
9000 2.0855980229268653581 4.0886458638394298504
9100 2.0870306119905444042 2.8994547400174899288
9200 2.0771768028113606341 2.5423345937038099862
9300 2.062879166772205064 3.7112576407021902192
