Step Rg Re
0 14.378162962951886783 48.834457560945999433
100 14.369350626779343827 48.570077617436702155
200 14.202010484062435935 47.168149678534099678
300 13.898990953452001307 45.670797974215197712
400 13.487241732608154621 43.989474639666703126
500 12.982871244371720465 42.161833706907899
600 12.417699769408134358 39.750367424309303033
700 11.811532952146666986 36.765610106416502845
800 11.18333689914832263 34.214300796109398561
900 10.529727866465645292 31.818809757641599134
1000 9.846618542935939189 29.303130427362098942
1100 9.1362960307693654727 26.92629712941349851
1200 8.4168004039217159118 23.816573708953299615
1300 7.7162286493761698125 21.647581956486298793
1400 6.9934245662181577785 18.695091702559899716
1500 6.2593360460492322161 15.646436657335900833
1600 5.513944695538516072 13.358077034077400214
1700 4.7750155860170231392 11.256984665094199372
1800 4.0489409020044142551 8.7104838051306501256
1900 3.3923147218982454554 6.7431320966578498499
2000 2.8296570573786365976 4.6983963971285502836
2100 2.3804176192360939623 2.9797412944931300771
2200 2.136195510475212167 2.1860861356483698437
2300 2.1892820547090647842 2.333758057317870005
2400 2.3068966455225248247 2.3306765069317498806
2500 2.5128261081521956477 4.1648249226176403681
2600 2.6661504947294965007 4.2609438090653997122
2700 2.6970010287111279013 4.2429995505873696615
2800 2.5918642701358365343 3.7738215569421300621
2900 2.4669162141288367707 4.7428634456989398061
3000 2.28386931827394557 6.1999386062311900858
3100 2.1675433242870520978 6.8539067137569897881
3200 2.2172098898328673755 6.5783274436154899334
3300 2.3281254003431239852 6.2827672710781703458
3400 2.385744139684676135 7.6181875963362903903
3500 2.4868497383498993081 7.882845260446419644
3600 2.5709896075316547304 7.9487944095111098264
3700 2.7111189454251336528 7.8879413304566403653
3800 2.8464944264700178245 8.3395389820548295745
3900 2.8364594578643971268 10.024688726712199127
4000 2.8639380028652126065 11.038399804302899909
4100 2.8292466451630056135 11.178694111390800714
4200 2.6813170963023722493 9.7280970937451893832
4300 2.6212741253529854291 7.5555227011962200478
4400 2.5214511029617239224 7.5251164426653796014
4500 2.4418066336274737438 7.7633559425719500524
4600 2.3963000689998352755 7.7213907080387498283
4700 2.491698655576269239 7.4357785157678604193
4800 2.5417597975230696861 7.3463430093781099117
4900 2.604269223085948326 7.0326794252005804253
5000 2.5329160890039026377 5.5565727540957299269
5100 2.3591530098616035893 5.265177676640820259
5200 2.2683774672938055161 5.4725471159789096376
5300 2.3098461842931787835 5.605600745991940137
5400 2.3608562459587196791 5.445151802346789971
5500 2.3694753920530486901 5.2564316679627003381
5600 2.3966587092766267197 4.3420964448782903844
5700 2.3863604518597205661 5.5563386187003800387
5800 2.4732264616877914776 6.633924054019169958
5900 2.4763855686682325619 6.6543072812622403589
6000 2.5218576659401139572 6.7556225189818004395
6100 2.4150574346646709323 6.7026110053923604326
6200 2.299491958626494803 5.1948762039189002593
6300 2.1954807397640174749 4.0327480877486499011
6400 2.1493726284657430625 2.656501035645050024
6500 2.1403174785575806993 1.1520499555001300074
6600 2.1754454460154826201 1.1698178891175099459
6700 2.143483316618077783 1.3597933058113000904
6800 2.1172897832111936545 2.4057389889306000086
6900 2.2237212357966926746 3.6514667352286900304
7000 2.3260149015569604458 4.3186786246285899793
7100 2.320202472814867356 5.136887070969179625
7200 2.4087882665803426185 4.8722118712633202264
7300 2.4224512189195883671 4.3922959072194398544
7400 2.4334438563326084015 4.6594339180734500871
7500 2.424392537182180174 4.6821473440226100138
7600 2.4726618816846928084 4.7876990692143701622
7700 2.4642628599854674576 4.9383754208144701181
7800 2.579026335760587596 4.9146691734069696267
7900 2.5603883652957959427 4.7067217236529099722
8000 2.5989854552170759128 4.9639412324061797932
8100 2.5317027657679211927 5.4774003729068398982
8200 2.4156239697948436174 5.5194175178399795811
8300 2.2225120765832846459 4.7194105299827002753
8400 2.2654792068011535555 3.691556342283159875
8500 2.303584526921568898 3.2061765979948799732
8600 2.3308641490373056548 3.5143897698821899844
8700 2.3836633379892102624 2.5490780366913599053
8800 2.3688193560659627224 2.0946822624236998145
8900 2.3229232985708536674 1.7212122856568798923
9000 2.2912939180953446616 1.8867180366283000659
9100 2.3584495202810988879 2.3343828301602300712
9200 2.4343710036950554354 2.1564033180181798599
9300 2.4754388799613504801 2.6809036105820598372
9400 2.5018561463266539846 2.9883158484552598821
9500 2.4812836665888808874 3.3897017219070098015
9600 2.4315518858802640523 3.6276686374980000593
9700 2.3980576530277857294 3.0048847126353499526
9800 2.3350144668257963865 1.9740988058143600359
9900 2.2961371886247547991 1.2807343372410899818
10000 2.2773725657884380524 1.3261670335914699237
10100 2.3244532431196920363 2.4029649597327300548
10200 2.2745522352906450969 2.265452654154440193
10300 2.1430542774249223825 2.2366907826982500573
10400 2.0660620654620758252 2.8141575292967999644
10500 2.0272178951081545328 2.2175573832307398092
10600 2.1464192140448155044 2.7664334457189299066
10700 2.1910407144165882087 2.7550935268529301858
10800 2.3093174462165357852 2.4708928315202198789
10900 2.3262709543989239513 1.9992212788706700266
11000 2.2776390191363078408 2.1878063849693600851
11100 2.2665452825232494938 1.895390789865240011
11200 2.2748137470829874474 1.977025154114729899
11300 2.2875094658625649835 3.107993000984790033
11400 2.1884740337105341723 4.1758302096925197233
11500 2.1603257753551594611 4.2804223717280898143
11600 2.1475349463266155681 4.1154150380994103386
11700 2.1941510575086597967 4.4354093064230397658
11800 2.162976077904968264 3.9363752352360101838
11900 2.1569481966585555277 3.7546673346116299363
12000 2.1560035958711223358 3.2961565166661301873
12100 2.2627682359230840703 3.4528229741232299155
12200 2.3152698689690622835 3.277951848899590015
12300 2.1987685555503095891 3.3893760599330802208
12400 2.1039661343127828985 2.7944231707701101541
12500 2.0920041945162015651 2.7796260041145499642
12600 2.141178249820085977 2.6031640511518601144
12700 2.1930860942708960692 2.4311557347276200325
12800 2.1841192817546954963 3.2813524730913399274
12900 2.1423696865574450854 4.0918530276821796221
13000 2.1462784401694539049 4.8856841321605504191
13100 2.0972438137244768797 4.7168012667940999449
13200 2.0794580156781470315 4.3977690174482102492
13300 2.0508306799952236155 3.5603298988513900625
13400 2.153618020302879188 3.9522296215946401965
13500 2.2664823065600541163 4.2013959492169501431
13600 2.3168159713632601182 4.6867662609706197685
13700 2.2830753027495744867 4.6562984632990600531
13800 2.2669256734746374704 4.8522903420344096759
13900 2.2529545990638522035 5.0138895557957496862
14000 2.2539491306300756257 4.7939193243255395771
14100 2.1471103606924000218 5.7056917766913102241
14200 2.0994402996571346343 5.2263575137608500043
14300 2.170857398763118784 6.0819587063038200725
14400 2.2006564481926575993 6.5451577395894302569
14500 2.1979936376636488582 6.4678207002502796641
14600 2.2461029721232717016 6.5162582353262603618
14700 2.2453326782631504166 6.9265746934531495782
14800 2.3240228452688582728 6.7501030451013601663
14900 2.3519621516987108123 6.6366620611104698568
15000 2.2753644782124258228 5.4367398860848101805
15100 2.1693033321456263174 4.107908821609280281
15200 2.2680227809797464111 4.4981762030125196361
15300 2.3139264057446844447 5.0662482724983597393
15400 2.368476539628442179 6.2350202311403704059
15500 2.3566895973931818453 7.4348544656489004012
15600 2.364497522279806585 8.1640268318602000619
15700 2.3978974562867612086 7.5536782683232903679
15800 2.3634983995169394078 6.1703448982903603692
15900 2.395319854386080749 5.7136814971413496522
16000 2.3529730344635120254 6.1051083981769300735
16100 2.2941618984653104896 6.2188035723897598928
16200 2.3156061157040470633 6.8333489053043399153
16300 2.3436567872339466589 7.3491657535369103726
16400 2.4717102070821455051 9.1235303276079307011
16500 2.4887057316797620565 9.8367494721664208157
16600 2.4265769263124319366 8.7255885767370706674
16700 2.2992189547648695935 6.903345574742069779
16800 2.2767483428396699807 6.4122966816167599191
16900 2.1803971332644191961 5.5748051482394300749
17000 2.087349914558527697 4.1168141450998696484
17100 1.960519373271822019 3.7158245985848701309
17200 2.0538737521188781265 3.6140309325875099589
17300 2.027765439213411014 3.5812898271257700422
17400 2.0994805681281412113 4.916479921748639903
17500 2.0691524296641006231 5.5960368340090695938
17600 2.1542343947520081748 5.0453572679144498281
17700 2.1939309326660474397 4.5252899222838003368
17800 2.2312411544527441798 4.7859822930887103709
17900 2.2275741091152116979 4.9483881405518301833
18000 2.1671927092723199948 4.8315713095656702691
18100 2.1705900785727858526 5.2717900130731196739
18200 2.1918269266319132527 5.5990548526498002957
18300 2.2306405756000247109 5.8650457024729902855
18400 2.2266201545973478559 5.4271975398506899779
18500 2.2071269754354578829 5.2580030763639395985
18600 2.1355323034354758427 5.7583883990155797505
18700 2.0573848642913254992 5.7855609999343702299
18800 2.0624030183327803911 5.7070021204494398859
