Step Rg Re
0 14.379986186346329191 48.830371207957199431
100 14.369296531617731461 48.551929746662096932
200 14.197246840358531017 47.08428482658400327
300 13.885516447881279589 45.145822117427798048
400 13.462311234167138707 42.882703604959800714
500 12.936126986670839045 40.696849318925302441
600 12.353145346646511982 37.899770750769299354
700 11.726271137003317691 35.079815366381097874
800 11.067436062936948815 32.075577775584896756
900 10.372217123876692924 30.049640028255200974
1000 9.6486955898851061164 27.478120396113698831
1100 8.9099702555031097262 24.661542575876900685
1200 8.1618456136695378689 20.96428417889579876
1300 7.3923781343533958577 18.578472302513201697
1400 6.6215642352952137628 16.995507389548500043
1500 5.8523483136568312801 14.323335853667300555
1600 5.0742337605560061675 11.817292256997799171
1700 4.3510011650434448072 9.6402167930049404987
1800 3.6078630600933472294 7.9577697650240200034
1900 2.9577750754443141723 6.2608172773829400271
2000 2.3805909299108467536 3.893988546180100041
2100 2.1210033621003083759 1.7294658115770700224
2200 2.1543653559801794195 1.1240074578847600861
2300 2.3156410923776258315 1.2169678139241899562
2400 2.3455902392026897196 1.5173730421581799188
2500 2.3547384914781326337 1.8410883559139199495
2600 2.3544095172182699649 2.2094869340745502129
2700 2.1430167924717822281 2.3898794341905400529
2800 2.0630968866697512176 2.7792828932609299208
2900 2.1416782295078751197 3.1366623315050201626
3000 2.2423603661946676091 2.8839353508715199759
3100 2.3173006859295952609 3.4208252667288201465
3200 2.2597042752952396505 2.17692997743845984
3300 2.1797479549806211274 1.3604502350901599428
3400 2.1393966013717156116 1.3643899029964698943
3500 2.1067960953211239961 1.471105425783240106
3600 2.2201866282982254397 2.4918553347078198357
3700 2.30853775887735857 2.584952652888830027
3800 2.3161533683779667037 4.1820091567965995694
3900 2.3503274830813092322 5.7515339555461295618
4000 2.4409266744952571315 6.998780752457220089
4100 2.4263614175006344986 7.0164660933018696554
4200 2.3934539360054567503 7.0918106615127696202
4300 2.3548350903924193389 6.8477443983424999274
4400 2.3431746440185596825 7.2003501576768798031
4500 2.2702380765273040275 6.791174117479680028
4600 2.2496720276010666595 7.1525042325841203805
